item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM003574,TXN001214,PROD0092,3,2307.26,10,6229.6
ITEM003575,TXN001214,PROD0491,4,2097.71,15,7132.21
ITEM003576,TXN001215,PROD0486,4,2874.22,0,11496.88
ITEM003577,TXN001215,PROD0174,3,4672.3,15,11914.37
ITEM003578,TXN001215,PROD0382,4,4522.09,0,18088.36
ITEM003579,TXN001215,PROD0134,1,970.51,5,921.98
ITEM003580,TXN001216,PROD0043,4,2016.11,0,8064.44
ITEM003581,TXN001216,PROD0490,2,706.62,0,1413.24
ITEM003582,TXN001216,PROD0141,2,1138.94,0,2277.88
ITEM003583,TXN001216,PROD0061,2,369.24,0,738.48
ITEM003584,TXN001216,PROD0322,4,2122.44,5,8065.27
ITEM003585,TXN001217,PROD0275,3,226.77,0,680.31
ITEM003586,TXN001218,PROD0169,1,1690.25,15,1436.71
ITEM003587,TXN001218,PROD0413,1,3641.77,5,3459.68
ITEM003588,TXN001218,PROD0283,2,4669.23,15,7937.69
ITEM003589,TXN001218,PROD0378,4,443.15,15,1506.71
ITEM003590,TXN001218,PROD0105,4,3578.77,10,12883.57
ITEM003591,TXN001219,PROD0434,3,4157.32,0,12471.96
ITEM003592,TXN001219,PROD0113,3,4558.32,5,12991.21
ITEM003593,TXN001219,PROD0181,3,4393.46,5,12521.36
ITEM003594,TXN001219,PROD0264,1,1970.12,15,1674.6
ITEM003595,TXN001220,PROD0294,4,2036.72,15,6924.85
ITEM003596,TXN001220,PROD0374,2,4476.11,15,7609.39
ITEM003597,TXN001220,PROD0274,1,1877.06,15,1595.5
ITEM003598,TXN001220,PROD0382,2,4522.09,10,8139.76
ITEM003599,TXN001220,PROD0070,1,2858.9,10,2573.01
ITEM003600,TXN001221,PROD0150,4,2426.07,15,8248.64
ITEM003601,TXN001221,PROD0310,4,2421.36,5,9201.17
ITEM003602,TXN001221,PROD0331,1,4998.39,0,4998.39
ITEM003603,TXN001221,PROD0246,1,2408.63,5,2288.2
ITEM003604,TXN001222,PROD0154,3,1585.98,10,4282.15
ITEM003605,TXN001223,PROD0102,1,2957.76,10,2661.98
ITEM003606,TXN001223,PROD0071,4,4395.61,15,14945.07
ITEM003607,TXN001223,PROD0080,1,1986.99,5,1887.64
ITEM003608,TXN001223,PROD0480,3,2141.17,5,6102.33
ITEM003609,TXN001223,PROD0116,1,1174.97,10,1057.47
ITEM003610,TXN001224,PROD0204,4,3901.12,10,14044.03
ITEM003611,TXN001224,PROD0326,4,1790.07,0,7160.28
ITEM003612,TXN001225,PROD0242,2,4600.7,10,8281.26
ITEM003613,TXN001226,PROD0053,1,880.51,5,836.48
ITEM003614,TXN001226,PROD0100,1,2986.12,0,2986.12
ITEM003615,TXN001227,PROD0360,2,2869.95,10,5165.91
ITEM003616,TXN001227,PROD0094,4,4665.7,0,18662.8
ITEM003617,TXN001227,PROD0314,3,1879.21,10,5073.87
ITEM003618,TXN001227,PROD0150,3,2426.07,0,7278.21
ITEM003619,TXN001227,PROD0261,3,3089.94,5,8806.33
ITEM003620,TXN001228,PROD0032,1,2935.07,5,2788.32
ITEM003621,TXN001228,PROD0225,1,3174.82,5,3016.08
ITEM003622,TXN001228,PROD0171,1,4637.49,15,3941.87
ITEM003623,TXN001228,PROD0427,3,896.46,15,2285.97
ITEM003624,TXN001229,PROD0005,1,2191.69,0,2191.69
ITEM003625,TXN001229,PROD0464,4,528.71,0,2114.84
ITEM003626,TXN001229,PROD0299,4,4378.61,5,16638.72
ITEM003627,TXN001229,PROD0274,3,1877.06,10,5068.06
ITEM003628,TXN001229,PROD0366,2,831.63,15,1413.77
ITEM003629,TXN001230,PROD0389,3,3202.04,15,8165.2
ITEM003630,TXN001230,PROD0167,1,2592.2,5,2462.59
ITEM003631,TXN001230,PROD0032,1,2935.07,15,2494.81
ITEM003632,TXN001230,PROD0240,3,2250.14,0,6750.42
ITEM003633,TXN001231,PROD0261,3,3089.94,15,7879.35
ITEM003634,TXN001231,PROD0400,1,1642.71,10,1478.44
ITEM003635,TXN001232,PROD0081,1,3480.91,0,3480.91
ITEM003636,TXN001232,PROD0301,4,4083.55,5,15517.49
ITEM003637,TXN001232,PROD0409,4,353.09,10,1271.12
ITEM003638,TXN001233,PROD0201,4,1071.49,10,3857.36
ITEM003639,TXN001233,PROD0231,2,4860.69,10,8749.24
ITEM003640,TXN001233,PROD0283,1,4669.23,5,4435.77
ITEM003641,TXN001233,PROD0096,3,1862.94,0,5588.82
ITEM003642,TXN001233,PROD0089,2,4914.12,0,9828.24
ITEM003643,TXN001234,PROD0106,1,1295.1,15,1100.83
ITEM003644,TXN001234,PROD0352,1,376.13,15,319.71
ITEM003645,TXN001234,PROD0264,1,1970.12,0,1970.12
ITEM003646,TXN001234,PROD0499,3,4414.28,10,11918.56
ITEM003647,TXN001234,PROD0438,1,2175.66,0,2175.66
ITEM003648,TXN001235,PROD0337,1,4440.48,5,4218.46
ITEM003649,TXN001235,PROD0089,1,4914.12,15,4177.0
ITEM003650,TXN001235,PROD0168,3,1875.38,5,5344.83
ITEM003651,TXN001235,PROD0155,4,2602.51,15,8848.53
ITEM003652,TXN001235,PROD0492,4,2499.63,15,8498.74
ITEM003653,TXN001236,PROD0408,2,3405.57,10,6130.03
ITEM003654,TXN001236,PROD0024,4,2480.88,15,8434.99
ITEM003655,TXN001236,PROD0291,2,2770.44,0,5540.88
ITEM003656,TXN001236,PROD0163,2,4270.9,10,7687.62
ITEM003657,TXN001236,PROD0457,1,4887.29,5,4642.93
ITEM003658,TXN001237,PROD0397,1,3831.93,5,3640.33
ITEM003659,TXN001237,PROD0202,4,301.64,0,1206.56
ITEM003660,TXN001237,PROD0020,2,762.35,0,1524.7
ITEM003661,TXN001238,PROD0169,3,1690.25,15,4310.14
ITEM003662,TXN001238,PROD0497,2,2326.57,0,4653.14
ITEM003663,TXN001239,PROD0300,2,1565.51,15,2661.37
ITEM003664,TXN001239,PROD0190,1,1739.03,0,1739.03
ITEM003665,TXN001239,PROD0038,2,4782.04,0,9564.08
ITEM003666,TXN001240,PROD0309,3,4262.44,10,11508.59
ITEM003667,TXN001240,PROD0010,1,4864.55,10,4378.1
ITEM003668,TXN001240,PROD0082,1,4132.23,15,3512.4
ITEM003669,TXN001240,PROD0189,1,1095.86,0,1095.86
ITEM003670,TXN001240,PROD0163,3,4270.9,15,10890.79
ITEM003671,TXN001241,PROD0190,1,1739.03,0,1739.03
ITEM003672,TXN001241,PROD0363,1,3737.49,15,3176.87
ITEM003673,TXN001242,PROD0342,1,705.54,5,670.26
ITEM003674,TXN001242,PROD0344,2,2928.9,5,5564.91
ITEM003675,TXN001243,PROD0331,1,4998.39,5,4748.47
ITEM003676,TXN001243,PROD0007,4,2514.73,0,10058.92
ITEM003677,TXN001243,PROD0087,4,4589.0,5,17438.2
ITEM003678,TXN001243,PROD0341,1,2131.34,10,1918.21
ITEM003679,TXN001244,PROD0057,4,1378.03,15,4685.3
ITEM003680,TXN001244,PROD0104,3,4722.05,5,13457.84
ITEM003681,TXN001244,PROD0250,1,976.96,15,830.42
ITEM003682,TXN001245,PROD0489,2,4884.94,10,8792.89
ITEM003683,TXN001245,PROD0148,3,1462.99,5,4169.52
ITEM003684,TXN001246,PROD0137,2,3319.83,5,6307.68
ITEM003685,TXN001246,PROD0358,3,993.04,5,2830.16
ITEM003686,TXN001246,PROD0022,1,241.68,5,229.6
ITEM003687,TXN001246,PROD0205,1,4039.25,15,3433.36
ITEM003688,TXN001247,PROD0201,3,1071.49,10,2893.02
ITEM003689,TXN001248,PROD0182,3,3702.62,5,10552.47
ITEM003690,TXN001249,PROD0419,3,1602.15,10,4325.81
ITEM003691,TXN001249,PROD0252,4,2230.62,15,7584.11
ITEM003692,TXN001250,PROD0025,2,2468.54,15,4196.52
ITEM003693,TXN001250,PROD0390,4,832.31,5,3162.78
ITEM003694,TXN001250,PROD0342,1,705.54,5,670.26
ITEM003695,TXN001250,PROD0336,3,1130.48,5,3221.87
ITEM003696,TXN001250,PROD0459,1,3303.94,0,3303.94
ITEM003697,TXN001251,PROD0493,2,1794.23,5,3409.04
ITEM003698,TXN001251,PROD0041,4,873.06,10,3143.02
ITEM003699,TXN001251,PROD0126,2,3745.59,10,6742.06
ITEM003700,TXN001252,PROD0409,1,353.09,0,353.09
ITEM003701,TXN001252,PROD0232,4,3909.91,5,14857.66
ITEM003702,TXN001252,PROD0499,3,4414.28,0,13242.84
ITEM003703,TXN001253,PROD0422,3,4807.12,0,14421.36
ITEM003704,TXN001254,PROD0481,2,4676.27,10,8417.29
ITEM003705,TXN001254,PROD0140,2,3815.97,5,7250.34
ITEM003706,TXN001254,PROD0192,3,3405.62,0,10216.86
ITEM003707,TXN001254,PROD0251,3,1808.25,10,4882.28
ITEM003708,TXN001254,PROD0257,4,639.28,10,2301.41
ITEM003709,TXN001255,PROD0162,4,3126.38,15,10629.69
ITEM003710,TXN001255,PROD0340,1,2312.99,10,2081.69
ITEM003711,TXN001255,PROD0005,1,2191.69,0,2191.69
ITEM003712,TXN001255,PROD0410,2,2003.28,15,3405.58
ITEM003713,TXN001256,PROD0333,1,3165.65,10,2849.09
ITEM003714,TXN001256,PROD0178,1,3642.83,10,3278.55
ITEM003715,TXN001257,PROD0421,1,1058.7,15,899.89
ITEM003716,TXN001257,PROD0263,1,218.7,15,185.89
ITEM003717,TXN001257,PROD0287,4,1579.98,10,5687.93
ITEM003718,TXN001257,PROD0418,2,1819.84,15,3093.73
ITEM003719,TXN001258,PROD0110,2,4195.54,10,7551.97
ITEM003720,TXN001258,PROD0325,3,1976.6,5,5633.31
ITEM003721,TXN001259,PROD0309,3,4262.44,5,12147.95
ITEM003722,TXN001259,PROD0029,1,4633.06,10,4169.75
ITEM003723,TXN001259,PROD0488,4,4982.07,5,18931.87
ITEM003724,TXN001259,PROD0242,2,4600.7,10,8281.26
ITEM003725,TXN001260,PROD0352,3,376.13,5,1071.97
ITEM003726,TXN001260,PROD0374,4,4476.11,10,16114.0
ITEM003727,TXN001260,PROD0452,4,1707.89,15,5806.83
ITEM003728,TXN001260,PROD0405,4,1155.5,15,3928.7
ITEM003729,TXN001260,PROD0409,3,353.09,15,900.38
ITEM003730,TXN001261,PROD0156,1,1689.43,0,1689.43
ITEM003731,TXN001261,PROD0476,4,2103.22,0,8412.88
ITEM003732,TXN001261,PROD0404,4,2882.44,10,10376.78
ITEM003733,TXN001261,PROD0342,4,705.54,15,2398.84
ITEM003734,TXN001262,PROD0326,2,1790.07,15,3043.12
ITEM003735,TXN001262,PROD0120,4,4314.43,15,14669.06
ITEM003736,TXN001262,PROD0400,2,1642.71,5,3121.15
ITEM003737,TXN001262,PROD0143,2,2064.78,0,4129.56
ITEM003738,TXN001262,PROD0471,1,2504.76,15,2129.05
ITEM003739,TXN001263,PROD0477,1,1854.51,15,1576.33
ITEM003740,TXN001263,PROD0276,2,2523.57,5,4794.78
ITEM003741,TXN001263,PROD0407,4,711.36,15,2418.62
ITEM003742,TXN001264,PROD0272,4,1101.87,0,4407.48
ITEM003743,TXN001264,PROD0113,4,4558.32,10,16409.95
ITEM003744,TXN001264,PROD0106,4,1295.1,10,4662.36
ITEM003745,TXN001264,PROD0154,4,1585.98,5,6026.72
ITEM003746,TXN001265,PROD0381,4,1345.41,5,5112.56
ITEM003747,TXN001266,PROD0176,1,3945.47,15,3353.65
ITEM003748,TXN001266,PROD0013,1,4937.29,10,4443.56
ITEM003749,TXN001266,PROD0163,3,4270.9,5,12172.06
ITEM003750,TXN001267,PROD0104,1,4722.05,15,4013.74
ITEM003751,TXN001268,PROD0243,4,1627.75,10,5859.9
ITEM003752,TXN001269,PROD0438,4,2175.66,0,8702.64
ITEM003753,TXN001269,PROD0028,4,3684.81,10,13265.32
ITEM003754,TXN001269,PROD0500,3,4907.3,5,13985.81
ITEM003755,TXN001269,PROD0088,1,2447.51,0,2447.51
ITEM003756,TXN001270,PROD0464,2,528.71,5,1004.55
ITEM003757,TXN001270,PROD0393,3,564.9,10,1525.23
ITEM003758,TXN001270,PROD0487,3,409.63,10,1106.0
ITEM003759,TXN001270,PROD0342,2,705.54,10,1269.97
ITEM003760,TXN001270,PROD0143,1,2064.78,0,2064.78
ITEM003761,TXN001271,PROD0161,3,3022.93,0,9068.79
ITEM003762,TXN001271,PROD0423,4,4956.03,5,18832.91
ITEM003763,TXN001271,PROD0194,3,717.2,0,2151.6
ITEM003764,TXN001271,PROD0070,2,2858.9,10,5146.02
ITEM003765,TXN001272,PROD0139,4,2484.57,15,8447.54
ITEM003766,TXN001272,PROD0274,4,1877.06,15,6382.0
ITEM003767,TXN001272,PROD0303,1,1843.99,15,1567.39
ITEM003768,TXN001272,PROD0352,3,376.13,10,1015.55
ITEM003769,TXN001272,PROD0195,3,3722.66,10,10051.18
ITEM003770,TXN001273,PROD0437,1,3419.95,0,3419.95
ITEM003771,TXN001273,PROD0318,1,2395.21,0,2395.21
ITEM003772,TXN001273,PROD0051,3,2478.61,5,7064.04
ITEM003773,TXN001274,PROD0063,1,4593.68,0,4593.68
ITEM003774,TXN001274,PROD0481,4,4676.27,5,17769.83
ITEM003775,TXN001275,PROD0089,1,4914.12,5,4668.41
ITEM003776,TXN001275,PROD0450,3,1812.8,0,5438.4
ITEM003777,TXN001275,PROD0304,4,4503.95,15,15313.43
ITEM003778,TXN001276,PROD0110,2,4195.54,0,8391.08
ITEM003779,TXN001276,PROD0277,2,3081.52,10,5546.74
ITEM003780,TXN001276,PROD0433,3,4929.55,10,13309.79
ITEM003781,TXN001277,PROD0134,3,970.51,0,2911.53
ITEM003782,TXN001277,PROD0440,3,938.33,0,2814.99
ITEM003783,TXN001277,PROD0098,1,2328.8,5,2212.36
ITEM003784,TXN001277,PROD0356,4,1563.86,10,5629.9
ITEM003785,TXN001278,PROD0183,1,4666.35,0,4666.35
ITEM003786,TXN001278,PROD0085,2,1351.23,0,2702.46
ITEM003787,TXN001278,PROD0111,4,4431.71,5,16840.5
ITEM003788,TXN001279,PROD0127,2,2970.94,0,5941.88
ITEM003789,TXN001279,PROD0393,3,564.9,10,1525.23
ITEM003790,TXN001279,PROD0485,4,3918.82,15,13323.99
ITEM003791,TXN001279,PROD0197,3,315.56,0,946.68
ITEM003792,TXN001280,PROD0446,4,3183.25,0,12733.0
ITEM003793,TXN001280,PROD0175,1,562.01,0,562.01
ITEM003794,TXN001280,PROD0172,2,4185.45,5,7952.35
ITEM003795,TXN001281,PROD0291,2,2770.44,5,5263.84
ITEM003796,TXN001282,PROD0480,1,2141.17,0,2141.17
ITEM003797,TXN001282,PROD0359,3,486.59,15,1240.8
ITEM003798,TXN001283,PROD0141,1,1138.94,15,968.1
ITEM003799,TXN001283,PROD0480,4,2141.17,15,7279.98
ITEM003800,TXN001283,PROD0276,3,2523.57,15,6435.1
ITEM003801,TXN001283,PROD0177,1,2803.9,5,2663.7
ITEM003802,TXN001283,PROD0017,3,3418.85,0,10256.55
ITEM003803,TXN001284,PROD0423,3,4956.03,10,13381.28
ITEM003804,TXN001284,PROD0102,1,2957.76,5,2809.87
ITEM003805,TXN001284,PROD0054,2,1774.04,5,3370.68
ITEM003806,TXN001284,PROD0017,1,3418.85,10,3076.97
ITEM003807,TXN001284,PROD0439,1,1706.85,0,1706.85
ITEM003808,TXN001285,PROD0329,1,2127.49,0,2127.49
ITEM003809,TXN001285,PROD0121,3,4625.68,0,13877.04
ITEM003810,TXN001285,PROD0336,2,1130.48,15,1921.82
ITEM003811,TXN001285,PROD0308,4,3428.49,10,12342.56
ITEM003812,TXN001285,PROD0318,2,2395.21,0,4790.42
ITEM003813,TXN001286,PROD0357,2,4997.28,5,9494.83
ITEM003814,TXN001287,PROD0369,3,3957.37,15,10091.29
ITEM003815,TXN001287,PROD0288,2,4630.06,5,8797.11
ITEM003816,TXN001287,PROD0346,2,1114.74,10,2006.53
ITEM003817,TXN001287,PROD0400,3,1642.71,15,4188.91
ITEM003818,TXN001288,PROD0496,2,435.97,10,784.75
ITEM003819,TXN001288,PROD0273,2,4817.15,0,9634.3
ITEM003820,TXN001288,PROD0241,4,1255.23,10,4518.83
ITEM003821,TXN001288,PROD0020,1,762.35,10,686.12
ITEM003822,TXN001289,PROD0193,1,1837.55,15,1561.92
ITEM003823,TXN001289,PROD0369,2,3957.37,0,7914.74
ITEM003824,TXN001290,PROD0314,3,1879.21,15,4791.99
ITEM003825,TXN001290,PROD0172,3,4185.45,5,11928.53
ITEM003826,TXN001290,PROD0452,1,1707.89,5,1622.5
ITEM003827,TXN001290,PROD0084,4,1290.66,15,4388.24
ITEM003828,TXN001291,PROD0364,2,3816.07,15,6487.32
ITEM003829,TXN001291,PROD0460,4,4501.64,15,15305.58
ITEM003830,TXN001292,PROD0236,2,3459.24,5,6572.56
ITEM003831,TXN001293,PROD0212,1,2102.42,5,1997.3
ITEM003832,TXN001293,PROD0011,1,3635.46,0,3635.46
ITEM003833,TXN001294,PROD0292,2,2088.1,0,4176.2
ITEM003834,TXN001294,PROD0144,2,3472.07,5,6596.93
ITEM003835,TXN001294,PROD0244,4,4712.02,0,18848.08
ITEM003836,TXN001294,PROD0309,2,4262.44,5,8098.64
ITEM003837,TXN001294,PROD0281,2,1849.62,15,3144.35
ITEM003838,TXN001295,PROD0293,2,1272.74,15,2163.66
ITEM003839,TXN001295,PROD0441,3,1039.44,15,2650.57
ITEM003840,TXN001295,PROD0058,1,1224.45,15,1040.78
ITEM003841,TXN001295,PROD0144,4,3472.07,5,13193.87
ITEM003842,TXN001296,PROD0479,4,1773.89,10,6386.0
ITEM003843,TXN001296,PROD0213,1,4346.45,0,4346.45
ITEM003844,TXN001296,PROD0454,4,4532.19,5,17222.32
ITEM003845,TXN001296,PROD0086,3,4386.65,15,11185.96
ITEM003846,TXN001297,PROD0424,3,2323.66,15,5925.33
ITEM003847,TXN001297,PROD0375,2,4809.63,0,9619.26
ITEM003848,TXN001298,PROD0213,2,4346.45,10,7823.61
ITEM003849,TXN001298,PROD0303,4,1843.99,15,6269.57
ITEM003850,TXN001299,PROD0225,1,3174.82,10,2857.34
ITEM003851,TXN001299,PROD0396,1,4902.49,0,4902.49
ITEM003852,TXN001299,PROD0343,4,3800.86,10,13683.1
ITEM003853,TXN001299,PROD0344,1,2928.9,10,2636.01
ITEM003854,TXN001300,PROD0493,4,1794.23,10,6459.23
ITEM003855,TXN001301,PROD0101,3,3761.47,0,11284.41
ITEM003856,TXN001302,PROD0264,1,1970.12,5,1871.61
ITEM003857,TXN001302,PROD0314,4,1879.21,0,7516.84
ITEM003858,TXN001302,PROD0300,2,1565.51,15,2661.37
ITEM003859,TXN001302,PROD0069,2,4547.52,10,8185.54
ITEM003860,TXN001303,PROD0431,1,807.68,10,726.91
ITEM003861,TXN001303,PROD0263,3,218.7,0,656.1
ITEM003862,TXN001303,PROD0016,1,3798.85,0,3798.85
ITEM003863,TXN001303,PROD0419,2,1602.15,0,3204.3
ITEM003864,TXN001303,PROD0398,1,2793.36,5,2653.69
ITEM003865,TXN001304,PROD0449,1,4994.12,15,4245.0
ITEM003866,TXN001305,PROD0165,4,433.18,10,1559.45
ITEM003867,TXN001305,PROD0186,1,4684.0,15,3981.4
ITEM003868,TXN001306,PROD0472,3,723.55,5,2062.12
ITEM003869,TXN001306,PROD0335,2,4024.55,0,8049.1
ITEM003870,TXN001307,PROD0421,1,1058.7,0,1058.7
ITEM003871,TXN001307,PROD0408,3,3405.57,15,8684.2
ITEM003872,TXN001308,PROD0385,4,4007.8,15,13626.52
ITEM003873,TXN001308,PROD0271,2,4091.67,5,7774.17
ITEM003874,TXN001309,PROD0306,2,486.78,5,924.88
ITEM003875,TXN001310,PROD0176,2,3945.47,15,6707.3
ITEM003876,TXN001310,PROD0141,2,1138.94,10,2050.09
ITEM003877,TXN001311,PROD0082,1,4132.23,10,3719.01
ITEM003878,TXN001311,PROD0250,3,976.96,5,2784.34
ITEM003879,TXN001311,PROD0444,2,773.06,5,1468.81
ITEM003880,TXN001311,PROD0232,2,3909.91,0,7819.82
ITEM003881,TXN001312,PROD0177,4,2803.9,15,9533.26
ITEM003882,TXN001312,PROD0204,3,3901.12,5,11118.19
ITEM003883,TXN001313,PROD0305,3,2502.73,5,7132.78
ITEM003884,TXN001313,PROD0059,3,881.7,5,2512.85
ITEM003885,TXN001313,PROD0283,1,4669.23,15,3968.85
ITEM003886,TXN001313,PROD0353,1,3804.98,10,3424.48
ITEM003887,TXN001314,PROD0013,4,4937.29,5,18761.7
ITEM003888,TXN001314,PROD0050,1,1652.83,10,1487.55
ITEM003889,TXN001315,PROD0104,4,4722.05,15,16054.97
ITEM003890,TXN001315,PROD0387,1,4382.97,15,3725.52
ITEM003891,TXN001315,PROD0117,3,874.18,10,2360.29
ITEM003892,TXN001315,PROD0071,2,4395.61,10,7912.1
ITEM003893,TXN001315,PROD0057,1,1378.03,15,1171.33
ITEM003894,TXN001316,PROD0197,2,315.56,5,599.56
ITEM003895,TXN001317,PROD0446,3,3183.25,15,8117.29
ITEM003896,TXN001317,PROD0317,2,3222.67,10,5800.81
ITEM003897,TXN001318,PROD0259,4,2377.88,15,8084.79
ITEM003898,TXN001318,PROD0247,4,4010.33,10,14437.19
ITEM003899,TXN001319,PROD0111,2,4431.71,10,7977.08
ITEM003900,TXN001319,PROD0046,1,816.22,15,693.79
ITEM003901,TXN001319,PROD0277,3,3081.52,10,8320.1
ITEM003902,TXN001320,PROD0385,2,4007.8,5,7614.82
ITEM003903,TXN001320,PROD0238,3,1537.85,10,4152.19
ITEM003904,TXN001320,PROD0084,1,1290.66,15,1097.06
ITEM003905,TXN001320,PROD0374,2,4476.11,5,8504.61
ITEM003906,TXN001321,PROD0108,2,629.32,15,1069.84
ITEM003907,TXN001322,PROD0072,2,4740.59,10,8533.06
ITEM003908,TXN001322,PROD0379,1,1264.6,5,1201.37
ITEM003909,TXN001322,PROD0157,4,4811.82,0,19247.28
ITEM003910,TXN001323,PROD0258,1,3067.33,10,2760.6
ITEM003911,TXN001323,PROD0103,2,3232.8,10,5819.04
ITEM003912,TXN001324,PROD0327,3,1771.52,10,4783.1
ITEM003913,TXN001325,PROD0256,1,1189.2,10,1070.28
ITEM003914,TXN001325,PROD0032,4,2935.07,0,11740.28
ITEM003915,TXN001326,PROD0376,1,4585.23,15,3897.45
ITEM003916,TXN001326,PROD0136,2,2904.27,15,4937.26
ITEM003917,TXN001326,PROD0181,2,4393.46,10,7908.23
ITEM003918,TXN001327,PROD0278,4,691.1,0,2764.4
ITEM003919,TXN001327,PROD0389,1,3202.04,15,2721.73
ITEM003920,TXN001327,PROD0151,2,2021.5,5,3840.85
ITEM003921,TXN001328,PROD0264,4,1970.12,5,7486.46
ITEM003922,TXN001328,PROD0080,1,1986.99,5,1887.64
ITEM003923,TXN001328,PROD0109,1,3887.4,15,3304.29
ITEM003924,TXN001328,PROD0020,2,762.35,0,1524.7
ITEM003925,TXN001329,PROD0489,4,4884.94,10,17585.78
ITEM003926,TXN001329,PROD0074,1,3809.77,5,3619.28
ITEM003927,TXN001329,PROD0102,1,2957.76,5,2809.87
ITEM003928,TXN001329,PROD0027,1,899.04,15,764.18
ITEM003929,TXN001330,PROD0027,1,899.04,15,764.18
ITEM003930,TXN001331,PROD0210,2,4520.8,5,8589.52
ITEM003931,TXN001331,PROD0484,1,1856.52,5,1763.69
ITEM003932,TXN001331,PROD0359,3,486.59,10,1313.79
ITEM003933,TXN001331,PROD0197,2,315.56,0,631.12
ITEM003934,TXN001332,PROD0002,1,1187.97,15,1009.77
ITEM003935,TXN001333,PROD0211,2,4999.27,15,8498.76
ITEM003936,TXN001333,PROD0149,2,3419.34,5,6496.75
ITEM003937,TXN001333,PROD0450,4,1812.8,10,6526.08
ITEM003938,TXN001333,PROD0218,3,862.02,15,2198.15
ITEM003939,TXN001333,PROD0026,3,3112.75,0,9338.25
ITEM003940,TXN001334,PROD0337,4,4440.48,10,15985.73
ITEM003941,TXN001334,PROD0010,1,4864.55,15,4134.87
ITEM003942,TXN001335,PROD0212,3,2102.42,0,6307.26
ITEM003943,TXN001335,PROD0115,1,3347.43,15,2845.32
ITEM003944,TXN001335,PROD0054,4,1774.04,10,6386.54
ITEM003945,TXN001336,PROD0101,3,3761.47,15,9591.75
ITEM003946,TXN001336,PROD0155,4,2602.51,0,10410.04
ITEM003947,TXN001336,PROD0236,3,3459.24,5,9858.83
ITEM003948,TXN001336,PROD0124,4,3097.45,5,11770.31
ITEM003949,TXN001337,PROD0218,4,862.02,10,3103.27
ITEM003950,TXN001337,PROD0416,3,1847.73,5,5266.03
ITEM003951,TXN001337,PROD0276,1,2523.57,5,2397.39
ITEM003952,TXN001337,PROD0342,1,705.54,10,634.99
ITEM003953,TXN001337,PROD0125,1,4371.75,0,4371.75
ITEM003954,TXN001338,PROD0101,3,3761.47,15,9591.75
ITEM003955,TXN001338,PROD0315,1,3414.63,0,3414.63
ITEM003956,TXN001339,PROD0152,2,3120.12,10,5616.22
ITEM003957,TXN001339,PROD0377,1,376.86,5,358.02
ITEM003958,TXN001340,PROD0123,1,4636.85,10,4173.17
ITEM003959,TXN001340,PROD0416,2,1847.73,0,3695.46
ITEM003960,TXN001341,PROD0492,4,2499.63,5,9498.59
ITEM003961,TXN001342,PROD0466,4,3065.73,0,12262.92
ITEM003962,TXN001343,PROD0394,4,1874.15,0,7496.6
ITEM003963,TXN001343,PROD0310,4,2421.36,0,9685.44
ITEM003964,TXN001343,PROD0382,3,4522.09,15,11531.33
ITEM003965,TXN001344,PROD0122,4,717.54,5,2726.65
ITEM003966,TXN001344,PROD0206,4,904.31,0,3617.24
ITEM003967,TXN001345,PROD0166,2,2528.81,10,4551.86
ITEM003968,TXN001345,PROD0089,2,4914.12,0,9828.24
ITEM003969,TXN001345,PROD0390,2,832.31,10,1498.16
ITEM003970,TXN001345,PROD0490,3,706.62,15,1801.88
ITEM003971,TXN001345,PROD0027,4,899.04,15,3056.74
ITEM003972,TXN001346,PROD0273,4,4817.15,10,17341.74
ITEM003973,TXN001346,PROD0081,3,3480.91,5,9920.59
ITEM003974,TXN001346,PROD0054,2,1774.04,10,3193.27
ITEM003975,TXN001346,PROD0093,4,877.15,5,3333.17
ITEM003976,TXN001346,PROD0313,1,2244.12,15,1907.5
ITEM003977,TXN001347,PROD0497,2,2326.57,10,4187.83
ITEM003978,TXN001347,PROD0098,3,2328.8,15,5938.44
ITEM003979,TXN001347,PROD0113,3,4558.32,10,12307.46
ITEM003980,TXN001347,PROD0247,1,4010.33,0,4010.33
ITEM003981,TXN001347,PROD0123,2,4636.85,0,9273.7
ITEM003982,TXN001348,PROD0273,1,4817.15,5,4576.29
ITEM003983,TXN001348,PROD0466,3,3065.73,5,8737.33
ITEM003984,TXN001348,PROD0245,2,3605.37,5,6850.2
ITEM003985,TXN001348,PROD0246,2,2408.63,5,4576.4
ITEM003986,TXN001348,PROD0116,1,1174.97,10,1057.47
ITEM003987,TXN001349,PROD0203,3,401.97,10,1085.32
ITEM003988,TXN001349,PROD0230,3,4428.46,5,12621.11
ITEM003989,TXN001349,PROD0242,1,4600.7,5,4370.66
ITEM003990,TXN001349,PROD0177,2,2803.9,0,5607.8
ITEM003991,TXN001349,PROD0296,2,4810.05,5,9139.09
ITEM003992,TXN001350,PROD0445,2,2111.17,5,4011.22
ITEM003993,TXN001350,PROD0075,1,1953.24,0,1953.24
ITEM003994,TXN001351,PROD0465,3,654.43,0,1963.29
ITEM003995,TXN001351,PROD0006,4,1238.18,5,4705.08
ITEM003996,TXN001351,PROD0489,1,4884.94,15,4152.2
ITEM003997,TXN001351,PROD0182,4,3702.62,10,13329.43
ITEM003998,TXN001351,PROD0167,2,2592.2,5,4925.18
ITEM003999,TXN001352,PROD0360,4,2869.95,10,10331.82
